ProductID;AvailableQuantity;NetPrice;EuropeanArticleNumber;NetRetailPrice;Description;GrossMass;ManufacturerPartNumber;CategoryText1;ManufacturerName
"46098319";0;150.21;"619659197698";;"SANDISK Professional Pro-Blade Mag 1TB NVMe SSD 20Gbit/s USB 3.2 Gen 2x2";0.095;"SDPM1NS-001T-GBAND";;"SANDISK"
"46098320";0;280.42;"619659198312";;"SANDISK Professional Pro-Blade Mag 2TB NVMe SSD 20Gbit/s USB 3.2 Gen 2x2";0.095;"SDPM1NS-002T-GBAND";;"SANDISK"
"46098321";0;506.36;"619659198435";;"SANDISK Professional Pro-Blade Mag 4TB NVMe SSD 20Gbit/s USB 3.2 Gen 2x2";0.080;"SDPM1NS-004T-GBAND";;"SANDISK"
"46098322";0;206.44;"619659198480";;"SANDISK Professional Pro-Blade Transport Enclosure incl. 1TB NVMe SSD 20Gbit/s USB 3.2 Gen 2x2";0.320;"SDPM2NB-001T-GBAND";;"SANDISK"
"46098323";0;334.91;"619659198503";;"SANDISK Professional Pro-Blade Transport Enclosure incl. 2TB NVMe SSD 20Gbit/s USB 3.2 Gen 2x2";0.320;"SDPM2NB-002T-GBAND";;"SANDISK"
"46098324";0;560.85;"619659198138";;"SANDISK Professional Pro-Blade Transport Enclosure incl. 4TB NVMe SSD 20Gbit/s USB 3.2 Gen 2x2";0.320;"SDPM2NB-004T-GBAND";;"SANDISK"
"46098344";0;66.82;"619659198459";;"SANDISK Professional Pro-Blade Transport 0TB Portable NVMe SSD Enclosure";0.275;"SDPM2NB-0000-GBAND";;"SANDISK"
"46119263";0;644.23;"8806094627251";;"SAMSUNG Galaxy Tab Active 4 Pro EE Enterprice Edition 10.1inch 5G 6GB RAM 128GB Android Black";1.245;"SM-T636BZKEEEB";"Portáteis, PC e Tablet";"SAMSUNG"
"46119658";28;14.74;"4897098687192";;"TP-LINK Smart IoT Hub with Chime";0.200;"TAPO H100";"Rede e Casa Inteligente";"TP-LINK"
"46119659";1;13.69;"4897098682944";;"TP-LINK Smart Motion Sensor";0.100;"TAPO T100";"Rede e Casa Inteligente";"TP-LINK"
"46119660";136;13.69;"4897098682951";;"TP-LINK Smart Door/Window Sensor";0.055;"TAPO T110";"Rede e Casa Inteligente";"TP-LINK"
"46119671";16;16.85;"4897098682548";;"TP-LINK Smart Light Switch 1-Way";0.100;"TAPO S210";"Rede e Casa Inteligente";"TP-LINK"
"46119672";159;12.64;"4897098682937";;"TP-LINK Smart Button";0.100;"TAPO S200B";"Rede e Casa Inteligente";"TP-LINK"
"46119723";6;62.34;"6957939000691";;"TP-LINK MERCUSYS AX3000 Whole Home Mesh Wi-Fi 6 System";0.810;"HALO H80X(2-PACK)";"Rede e Casa Inteligente";"TP-LINK"
"46119725";8;50.54;"6957939000684";;"TP-LINK MERCUSYS AX1800 Whole Home Mesh Wi-Fi 6 System";0.810;"HALO H70X(2-PACK)";"Rede e Casa Inteligente";"TP-LINK"
"46119785";31;128.88;"196380286032";;"LENOVO ThinkVision T22i-30 21.5inch FHD HDMI DP VGA 4xUSB-A";6.970;"63B0MAT6EU";"Audio, Video, Monitores e TV";"LENOVO"
"46119787";30;257.5;"196380976834";;"LENOVO ThinkVision P24h-30 23.8inch Monitor USB Type-C HDMI DP 4xUSB 3.2 USB-C Dock LAN/RJ45 Topseller";8.460;"63B3GAT6EU";"Audio, Video, Monitores e TV";"LENOVO"
"46120046";0;79.84;"718037891392";;"WD Black 1TB SN850X NVMe SSD Supremely Fast PCIe Gen4 x4 M.2 internal single-packed";0.045;"WDS100T2X0E-00BCA0";"Componentes";"SANDISK"
"46120047";0;98.62;"718037891385";;"WD Black 1TB SN850X NVMe SSD Supremely Fast PCIe Gen4 x4 M.2 with heatsink internal single-packed";0.070;"WDS100T2XHE-00BCA0";"Componentes";"SANDISK"
"46120048";0;140.89;"718037891408";;"WD Black 2TB SN850X NVMe SSD Supremely Fast PCIe Gen4 x4 M.2 internal single-packed";0.045;"WDS200T2X0E-00BCA0";"Componentes";"SANDISK"
"46120049";0;165.68;"718037891309";;"WD Black 2TB SN850X NVMe SSD Supremely Fast PCIe Gen4 x4 M.2 with heatsink internal single-packed";0.070;"WDS200T2XHE-00BCA0";;"SANDISK"
"46120050";0;263;"718037891378";;"WD Black 4TB SN850X NVMe SSD Supremely Fast PCIe Gen4 x4 M.2 internal single-packed";0.049;"WDS400T2X0E-00BCA0";"Componentes";"SANDISK"
"46120098";0;81.08;"4897098687772";;"TP-LINK AX1800 Ceiling Mount Dual-Band Wi-Fi 6 Access Point 1Gigabit RJ45 Port 574Mbps at 2.4GHz + 1201Mbps at 5GHz";1.260;"EAP610 V2.2";"Rede e Casa Inteligente";"TP-LINK"
"46122418";0;3399.25;"731304411796";;"APC Smart-UPS On-Line-G 5kVA 5kW Tower 230V 2x IEC C13+1x IEC C19+Hard wire 3-wire H+N+E outlets Network Card wo rail kit";55.000;"SRTG5KXLI";"Servidor, Armazenamento e UPS";"APC"
"46122419";0;3946.81;"731304411826";;"APC Smart-UPS RT 6kVA 230V LCD without kit 2x IEC 60320 C13 & 1x IEC 60320 C19 outlets wo rail kit";53.600;"SRTG6KXLI";"Servidor, Armazenamento e UPS";"APC"
"46122420";0;5154.99;"731304411840";;"APC Smart-UPS On-Line-G 8kVA 8kW Tower 230V 2x IEC C13+1x IEC C19+Hard wire 3-wire H+N+E outlets Network Card wo rail kit";124.500;"SRTG8KXLI";"Servidor, Armazenamento e UPS";"APC"
"46122489";15;1.8;"4712842946335";;"ACER Vertical wireless mouse";0.160;"HP.EXPBG.009";"Periféricos e Acessórios";"ACER"
"46122491";0;6265.91;"731304411864";;"APC Smart-UPS On-Line 10kVA 10kW Tower 230V 2x IEC C13+1x IEC C19+Hard wire 3-wire H+N+E outlets Network Card wo rail kit";101.500;"SRTG10KXLI";"Servidor, Armazenamento e UPS";"APC"
"46122492";0;1363.46;"731304426264";;"APC Smart-UPS RT 192V 32x5Ah BP wo rail kit";125.000;"SRTG192XLBP4";"Servidor, Armazenamento e UPS";"APC"
"46122570";0;12.67;"4710886288046";;"ACER urban backpack grey & green 15.6inch";0.255;"GP.BAG11.034";"Periféricos e Acessórios";"ACER"
"46122582";0;17.3;"4711121002069";;"ACER Commercial backpack 15.6inch Black Green ACER logo label";0.450;"GP.BAG11.02C";"Periféricos e Acessórios";"ACER"
"46123968";0;219.36;"8719706432320";;"SEAGATE Ironwolf PRO Enterprise NAS HDD 10TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount Systeme BLK";0.770;"ST10000NT001";"Componentes";"SEAGATE"
"46123969";3;289.2;"8719706432313";;"SEAGATE Ironwolf PRO Enterprise NAS HDD 12TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount Systeme BLK";0.680;"ST12000NT001";"Componentes";"SEAGATE"
"46124021";2;310.93;"8719706432290";;"SEAGATE Ironwolf PRO Enterprise NAS HDD 16TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK";0.640;"ST16000NT001";"Componentes";"SEAGATE"
"46124022";4;352.62;"8719706432283";;"SEAGATE Ironwolf PRO Enterprise NAS HDD 18TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK";0.661;"ST18000NT001";"Componentes";"SEAGATE"
"46124023";0;370.82;"8719706432276";;"SEAGATE Ironwolf PRO Enterprise NAS HDD 20TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK";0.685;"ST20000NT001";"Componentes";"SEAGATE"
"46124024";0;99.39;"8719706432368";;"SEAGATE Ironwolf PRO Enterprise NAS HDD 2TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK";0.615;"ST2000NT001";"Componentes";"SEAGATE"
"46124025";10;113.07;"8719706432351";;"SEAGATE Ironwolf PRO Enterprise NAS HDD 4TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK";0.650;"ST4000NT001";"Componentes";"SEAGATE"
"46124026";4;185.3;"8719706432344";;"SEAGATE Ironwolf PRO Enterprise NAS HDD 6TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK";0.677;"ST6000NT001";"Componentes";"SEAGATE"
"46124027";0;179.91;"8719706432337";;"SEAGATE Ironwolf PRO Enterprise NAS HDD 8TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount Systeme BLK";0.715;"ST8000NT001";"Componentes";"SEAGATE"
"46124115";5;147.64;"4718017756426";;"ASUS VA27DQSB Eye Care 27inch FHD 1920x1080 IPS Flicker-Free Blue light Adaptive-Sync 75 Hz 16:9 DP HDMI D-Sub USB Hub";18.721;"90LM06H1-B02370";"Audio, Video, Monitores e TV";"ASUS"
"46124140";0;768.12;"4711081564218";;"ASUS ProArt Display PA348CGV 34inch IPS 21:9 Ultrawide QHD 3440x1440 USBC 120Hz FreeSync Premium Pro Ergonomic Stand";16.740;"90LM07Z0-B01370";"Audio, Video, Monitores e TV";"ASUS"
"46124151";0;1097.56;"4711081707127";;"ASUS ROG Swift OLED PG42UQ Gaming monitor 41.5inch 3840x2160 4K OLED 138Hz 0.1 ms G-SYNC compatible True 10-bit HDMI 2.1 DP 1.4";20.700;"90LM0850-B01170";"Audio, Video, Monitores e TV";"ASUS"
"46124152";0;1488.19;"4711081707080";;"ASUS ROG Swift OLED PG48UQ Gaming monitor 47.5inch 3840x2160 4K OLED 138Hz 0.1 ms G-SYNC compatible True 10-bit HDMI 2.1 DP 1.4";22.150;"90LM0840-B01970";"Audio, Video, Monitores e TV";"ASUS"
"46124153";0;168.96;"4711081766674";;"ASUS TUF Gaming VG249QM1A 24inch FHD 1920x1080 Monitor 270 Hz 1ms GtG Gsync FreeSync Premium FastIPS 16:9 DP HDMI";5.900;"90LM06J0-B02370";"Audio, Video, Monitores e TV";"ASUS"
"46124474";0;40.53;"4977766820998";;"BROTHER Paper Guide for PJ-86x and PJ-883 and Old PJ-72x Models";0.120;"PAPG004";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46124480";0;320.24;"4977766820561";;"BROTHER PocketJet 8 PJ-822 Printer Mono B/W direct thermal A4 203x200dpi 13.5ppm USB-C";0.990;"PJ822Z1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46124503";0;424.56;"4977766821995";;"BROTHER PocketJet 8 PJ-863 Printer Mono B/W direct thermal A4 300x300dpi 13.5ppm NFC USB-C Bluetooth 5.2 LE";0.990;"PJ863Z1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46124504";0;476.71;"4977766821964";;"BROTHER PocketJet 8 PJ-883 Printer Mono B/W direct thermal A4 300x300dpi 13.5ppm Wi-Fi NFC USB-C Bluetooth 5.2 LE";0.990;"PJ883Z1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46124509";0;96.31;;;"LENOVO Premier Support 4Y upgrade from 3Y Premier Support";0.001;"5WS1H31743";"Garantias e Serviços";"LENOVO"
"46124714";0;51.13;"194850740947";;"HP 139A Black Original LaserJet Toner Cartridge";0.750;"W1390A";"Impressão, Digitalização e Consumíveis";"HP INC."
"46124715";0;97.17;"194850740954";;"HP 139X High Yield Black Original LaserJet Toner Cartridge";0.860;"W1390X";"Impressão, Digitalização e Consumíveis";"HP INC."
"46124716";8;90.02;"194850663352";;"HP 149A Black Original LaserJet Toner Cartridge";1.010;"W1490A";"Impressão, Digitalização e Consumíveis";"HP INC."
"46124717";2;181.17;"194850663369";;"HP 149X High Yield Black Original LaserJet Toner Cartridge";1.000;"W1490X";"Impressão, Digitalização e Consumíveis";"HP INC."
"46125285";1;145.71;"718037899800";;"Disco 3.5 6TB WD Red Plus 256Mb SATA 6Gb/s 5400rpm";0.609;"WD60EFPX";"Componentes";"WESTERN DIGITAL"
"46125286";0;104.25;"718037899794";;"Disco 3.5 4TB WD Red Plus 256Mb SATA 6Gb/s 5400rpm";0.605;"WD40EFPX";"Componentes";"WESTERN DIGITAL"
"46125598";40;20.02;"8713439246780";;"TRUST PRIMO Ultrathin 10000mAh Powerbank black";0.300;"24678";"Telecomunicações e Wearables";"TRUST"
"46125952";71;43.49;"765441060470";;"TEAM GROUP T-FORCE VULCAN Z SSD 1TB 2.5inch SATA3 RETAIL";0.050;"T253TZ001T0C101";"Componentes";"TEAM GROUP"
"46126257";0;79.93;;;"LENOVO Warranty 3Years Premium Care Courier/Carry-in";0.001;"5WS1E25338";"Garantias e Serviços";"LENOVO"
"46126945";1;619.2;"4711103082164";;"NAS QNAP 4-Bay Celeron J6412 4C/4T 2.6GHz/8GB(not expandable),2x2.5GbE/USB/Tower";3.520;"TS-453E-8G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46126946";0;493.38;"4711103082171";;"NAS QNAP 2-Bay Celeron J6412 4C/4T 2.6GHz/8GB(not expandable),2x2.5GbE/USB/Tower";2.550;"TS-253E-8G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46127554";0;99.57;"8806094215021";;"SAMSUNG SSD 990 PRO 1TB M.2 NVMe PCIe 4.0";0.080;"MZ-V9P1T0BW";"Componentes";"SAMSUNG"
"46127555";0;156.8;"8806094215038";;"SAMSUNG SSD 990 PRO 2TB M.2 NVMe PCIe 4.0";0.080;"MZ-V9P2T0BW";"Componentes";"SAMSUNG"
"46128707";0;2863.58;"8715946710440";;"Video Projetor EPSON EH-LS800B";16.200;"V11HA90140";"Audio, Video, Monitores e TV";"EPSON"
"46128708";0;2863.58;"8715946710433";;"Video Projetor EPSON EH-LS800W";16.200;"V11HA90040";"Audio, Video, Monitores e TV";"EPSON"
"46128711";1;497.23;"730143314558";;"AMD Ryzen 9 7900X 5.6GHz AM5 12C/24T 170W 76MB without cooler BOX";0.330;"100-100000589WOF";"Componentes";"AMD"
"46128712";0;386.25;"730143314428";;"AMD Ryzen 7 7700X 5.4GHz AM5 8C/16T 105W 40MB without cooler BOX";0.110;"100-100000591WOF";"Componentes";"AMD"
"46128713";0;289.43;"730143314442";;"AMD Ryzen 5 7600X 5.3GHz AM5 6C/12 105W 38MB without cooler BOX";0.110;"100-100000593WOF";"Componentes";"AMD"
"46128921";3;618.55;"8715946706832";;"Video Projetor EPSON CO-FH02";4.100;"V11HA85040";"Audio, Video, Monitores e TV";"EPSON"
"46128922";66;424.96;"8715946706849";;"Video Projetor EPSON CO-W01";3.600;"V11HA86040";"Audio, Video, Monitores e TV";"EPSON"
"46129124";0;296.33;"4711081897323";;"ASUS ROG STRIX X670E-A GAMING WIFI AM5 ATX MB 4xDIMM DDR5 4xM.2 4xSATA";2.425;"90MB1BM0-M0EAY0";"Componentes";"ASUS"
"46129126";0;245.4;"4711081905738";;"ASUS TUF GAMING X670E-PLUS WIFI AM5 ATX MB 4xDIMM DDR5 4xM.2 4xSATA";1.985;"90MB1BK0-M0EAY0　";"Componentes";"ASUS"
"46129128";0;254.66;"4711081905660";;"ASUS PRIME X670E-PRO WIFI AM5 ATX MB 4xDIMM DDR5 4xM.2 4xSATA";2.060;"90MB1BL0-M0EAY0";"Componentes";"ASUS"
"46129618";2;63.18;"4897098683569";;"TP-LINK AX3000 Wall-Plate Dual-Band Wi-Fi 6 Access Point 2x Gigabit RJ45 Port 574Mbps at 2.4GHz + 2402Mbps at 5GHz";0.290;"EAP650-WALL";"Rede e Casa Inteligente";"TP-LINK"
"46129629";0;15.99;"8595611705809";;"I-TEC USB-C Charging Metal HUB 7 Port without power adapter";0.110;"C31HUBMETAL703";"Portáteis, PC e Tablet";"I-TEC"
"46129656";0;73.61;"8595611705762";;"I-TEC USB-C Metal Nano Dock 2xHDMI 1xVGA 1xSD Cardreader 1xmicroSD Cardreader 1xGLAN 3xUSB 2.0 1xUSB 3.2 1xUSB-C3.2Data 1xUSB-C PD";0.155;"CANANOTDOCKPD";"Portáteis, PC e Tablet";"I-TEC"
"46129739";19;4.59;"8713439247060";;"TRUST TM-201 Wireless Mouse ECO";0.111;"24706";"Periféricos e Acessórios";"TRUST"
"46129772";16;10;"8713439247282";;"TRUST FYDA Wired Mouse ECO";0.160;"24728";"Periféricos e Acessórios";"TRUST"
"46129773";33;13.34;"8713439247275";;"TRUST FYDA Wireless Mouse ECO";0.180;"24727";"Periféricos e Acessórios";"TRUST"
"46129776";52;9.99;"8713439245493";;"TRUST YVI+ Wireless Mouse ECO Black";0.111;"24549";"Periféricos e Acessórios";"TRUST"
"46129778";5;26.7;"8713439246766";;"TRUST PRIMO 20.000mAh Powerbank ECO";0.473;"24676";"Telecomunicações e Wearables";"TRUST"
"46129781";2;23.36;"8713439246773";;"TRUST PRIMO 15.000mAh Powerbank ECO";0.386;"24677";"Telecomunicações e Wearables";"TRUST"
"46129789";5;15.32;"8713439244472";;"TRUST BOLOGNA Laptop Bag 16inch ECO Black";0.346;"24447";"Periféricos e Acessórios";"TRUST"
"46129819";8;53.5;"8713439236965";;"Colunas TRUST Yuri 2.1 - 23696";3.800;"23696";"Audio, Video, Monitores e TV";"TRUST"
"46129820";0;46.65;"8713439245028";;"TRUST GXT391 THIAN Wireless Headset";0.355;"24502";"Gaming";"TRUST"
"46130243";0;114.51;"196548637850";;"HP 965 4K Streaming Webcam";0.429;"695J5AA#ABB";"Audio, Video, Monitores e TV";"HP INC."
"46130464";5;1005.62;"8715946710631";;"Video Projetor EPSON EH-TW6250";5.200;"V11HA73040";"Audio, Video, Monitores e TV";"EPSON"
"46130634";0;39.97;"196548662371";;"HP Renew Executive 16inch Laptop Backpack";0.910;"6B8Y1AA";"Periféricos e Acessórios";"HP INC."
"46130635";0;39.97;"196548662395";;"HP Renew Executive 16inch Laptop Bag";0.892;"6B8Y2AA";"Periféricos e Acessórios";"HP INC."
"46130863";33;8.42;"4897098683637";;"TP-LINK Smart Wi-Fi Spotlight Dimmable";0.200;"TAPO L610";"Rede e Casa Inteligente";"TP-LINK"
"46131209";0;24.29;"740617329889";;"KINGSTON 250GB NV2 M.2 2280 PCIe 4.0 NVMe SSD";0.020;"SNV2S/250G";"Componentes";"KINGSTON"
"46131210";0;32.96;"740617329858";;"KINGSTON 500GB NV2 M.2 2280 PCIe 4.0 NVMe SSD";0.025;"SNV2S/500G";"Componentes";"KINGSTON"
"46131217";32;557.66;"8806094655506";;"SAMSUNG Galaxy Tab ACTIVE4 PRO 10.1inch Wifi 4GB 64GB Android 12 IP 68 S Pen Black";1.241;"SM-T630NZKEEUB";"Portáteis, PC e Tablet";"SAMSUNG"
"46131228";22;172.07;"195161269639";;"HP LaserJet Pro 4002dn Printer Mono B/W Duplex laser A4 4800x600dpi 40ppm capacity: 350 sheets USB 2.0 Gigabit LAN";10.570;"2Z605F#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"46131230";5;199.45;"195161269653";;"HP LaserJet Pro 4002dw Printer Mono B/W Duplex laser A4 4800x600dpi 40ppm capacity: 350 sheets USB 2.0 Gigabit LAN Bluetooth Wi-Fi";10.510;"2Z606F#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"46131243";5;275.34;"195161936128";;"HP LaserJet Pro MFP 4102dw MFP Mono B/W laser A4 38ppmcopy 40ppmprint 350 sheets USB LAN Wi-Fi USB host Bluetooth";15.290;"2Z622F#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"46131244";6;288.71;"195161936203";;"HP LaserJet Pro MFP 4102fdn MFP Mono B/W laser A4 38ppmcopy 40ppmprint 350 sheets USB USB 2.0 Gigabit LAN USB host";15.370;"2Z623F#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"46131246";2;313.5;"195161936289";;"HP LaserJet Pro MFP 4102fdw MFP Mono B/W laser A4 38ppmcopy 40ppmprint 350 sheets LAN Wi-Fi USB host Bluetooth";15.300;"2Z624F#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"46131659";12;13.33;"8713439241891";;"TRUST Atlanta Laptop Bag 15.6inch ECO";0.655;"24189";"Periféricos e Acessórios";"TRUST"
"46131772";0;96.31;;;"LENOVO 4Y Premier support from 1Y Premier Support";0.001;"5WS1F52296";"Garantias e Serviços";"LENOVO"
"46131993";19;13.58;"195697898242";;"HP 153A Black Original LaserJet Tank Toner Reload Kit";0.120;"W1530A";"Impressão, Digitalização e Consumíveis";"HP INC."
"46131994";2;22.07;"195697898266";;"HP 153X Black Original LaserJet Tank Toner Reload Kit";0.160;"W1530X";"Impressão, Digitalização e Consumíveis";"HP INC."
"46132050";0;378.3;"4711081471394";;"ASUS ZenWiFi XT9 AX7800 Tri-band Mesh WiFi 6 System 2-pack White";2.950;"90IG0740-MO3B40";"Rede e Casa Inteligente";"ASUS"
"46132061";0;175.13;"4711081471479";;"ASUS ZenWiFi XT9 AX7800 Tri-band Mesh WiFi 6 System 1-pack White";1.700;"90IG0740-MO3B60";"Rede e Casa Inteligente";"ASUS"
"46132062";2;378.27;"4711081743958";;"ASUS ZenWiFi XT9 AX7800 Tri-band Mesh WiFi 6 System 2-pack Black";2.970;"90IG0740-MO3B30";"Rede e Casa Inteligente";"ASUS"
"46132063";4;175.13;"4711081743965";;"ASUS ZenWiFi XT9 AX7800 Tri-band Mesh WiFi 6 System 1-pack Black";1.715;"90IG0740-MO3B50";"Rede e Casa Inteligente";"ASUS"
"46133629";0;73.8;"194253419723";;"APPLE 49mm White Ocean Band";0.095;"MQE93ZM/A";"Telecomunicações e Wearables";"APPLE"
"46133630";0;36.53;"194253419761";;"APPLE 49mm White Ocean Band Extension";0.301;"MQEA3ZM/A";"Telecomunicações e Wearables";"APPLE"
"46135429";7;123.12;"195122490874";;"HP LaserJet Pro 3002dw Printer Mono B/W Duplex laser A4 1200x1200dpi 33ppm capacity: 250 sheets USB 2.0 LAN Wi-Fi Bluetooth LE";9.480;"3G652F#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"46135430";4;107.74;"195122466633";;"HP LaserJet Pro 3002dn Printer Mono B/W Duplex laser A4 1200x1200dpi 33ppm capacity: 250 sheets USB 2.0 LAN";9.540;"3G651F#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"46135468";0;2964.81;"4711103082300";;"NAS QNAP 9-Bay Xeon E-2334 4C/8T 3.4 GHz/16GB/2 x 2.5GbE + 2 x 10GBASE-T/USB/1U";11.550;"TS-H987XU-RP-E2334-16G";"Servidor, Armazenamento e UPS";"QNAP SYSTEMS"
"46136636";5;56.65;"195892068426";;"LENOVO ThinkPad 135W AC Adapter USB-C - EU";0.616;"4X21H27804";"Portáteis, PC e Tablet";"LENOVO"
"46136760";4;463.32;"4897098688212";;"TP-LINK TL-SG3428XF JetStream 24-Port SFP L2+ Managed Switch with 4 10GE SFP+ Slots";4.125;"TL-SG3428XF";"Rede e Casa Inteligente";"TP-LINK"
"46136776";0;461.77;"8719706031172";;"SEAGATE EXOS 2X18 SAS 18TB Helium 7200rpm 9TB Capacity per Logical Unit 12Gb/s 256MB cache 8.89cm 3.5inch";0.664;"ST18000NM0272";"Componentes";"SEAGATE"
"46136833";79;30.46;"196548661091";;"HP 18L Travel Bag - Forged Iron";0.733;"6B8U6AA";"Periféricos e Acessórios";"HP INC."
"46136834";18;47.39;"196548661084";;"HP 25L Travel Bag - Blue Nights";0.865;"6B8U5AA";"Periféricos e Acessórios";"HP INC."
"46137131";9;32.09;"4711081826613";;"ASUS TUF Gaming A1—USB-C 3.2 Gen 2x1 SSD enclosure dual M.2 NVMe PCIe and SATA interfaces M.2 Q-Latch";0.300;"ESD-T1A/BLK/G/AS";"Componentes";"ASUS"
"46137241";1;652.37;"4711081848028";;"ASUS ROG Strix XG32UQ 32inch IPS WLED 4K AG 16:9 160Hz 1000:1 600cd/m2 2xHDMI DP 2xUSB 3.2 Type-A";13.200;"90LM08B0-B01170";"Audio, Video, Monitores e TV";"ASUS"
"46137286";4;929.54;"4977766814188";;"BROTHER MFC-L9630CDN MFP colour laser A4 40ppm copy 40ppm print 620 sheets USB 2.0 Gigabit LAN USB host NFC";42.320;"MFCL9630CDNRE1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46137287";5;1088.25;"4977766814225";;"BROTHER MFC-L9670CDN MFP colour laser A4 40ppm copy 40ppm print 620 sheets USB 2.0 Gigabit LAN NFC USB 2.0 host";42.500;"MFCL9670CDNRE1";"Impressão, Digitalização e Consumíveis";"BROTHER"
"46137307";4;42.38;"740617330885";;"KINGSTON 16GB 5200MT/s DDR5 CL36 DIMM FURY Beast Black";0.052;"KF552C36BBE-16";"Componentes";"KINGSTON"
"46137308";2;47.11;"740617330908";;"KINGSTON 16GB 5200MT/s DDR5 CL36 DIMM FURY Beast Black";0.059;"KF552C36BBEA-16";"Componentes";"KINGSTON"
"46137321";22;35.93;"740617330809";;"KINGSTON 16GB 5600MT/s DDR5 CL36 DIMM FURY Beast Black";0.050;"KF556C36BBE-16";"Componentes";"KINGSTON"
"46137322";20;41.18;"740617330786";;"KINGSTON 16GB 5600MT/s DDR5 CL36 DIMM FURY Beast Black";0.060;"KF556C36BBEA-16";"Componentes";"KINGSTON"
"46137343";0;19.43;"740617330403";;"KINGSTON 8GB 3200MT/s DDR4 CL16 DIMM FURY Beast White RGB SE";0.083;"KF432C16BWA/8";"Componentes";"KINGSTON"
"46137347";5;22.09;"740617330366";;"KINGSTON 8GB 3600MT/s DDR4 CL17 DIMM FURY Beast White RGB SE";0.085;"KF436C17BWA/8";"Componentes";"KINGSTON"
"46138212";0;1419.16;"731304310112";;"UPS APC Smart-UPS C 3000VA LCD RM 2U 230V";51.000;"SMC3000RMI2U";"Servidor, Armazenamento e UPS";"APC"
"46138386";38;7.44;"8806094619119";;"SAMSUNG Soft Clear Cover A04s Black";0.040;"EF-QA047TBEGWW";"Telecomunicações e Wearables";"SAMSUNG"
"46138387";25;7.44;"8806094619096";;"SAMSUNG Soft Clear Cover A04s Transparent";0.040;"EF-QA047TTEGWW";"Telecomunicações e Wearables";"SAMSUNG"
"46139011";0;74.1;"4711081274469";;"ASUS ProArt Mouse MD300 Wireless/Bluetooth 4200dpi Li-ion 800mAh 1Y Star Black";0.128;"90XB04F0-BMU000";"Periféricos e Acessórios";"ASUS"
"46139265";4;185.06;"4711081937449";;"ASUS PRIME Z790-P MB LGA1700 4xDIMM DDR5 3xM.2 4xSATA";1.560;"90MB1CK0-M0EAY0";"Componentes";"ASUS"
"46139270";0;225.03;"4711081941088";;"ASUS TUF GAMING Z790-PLUS WIFI D4 MB LGA1700 4xDIMM DDR4 4xM.2 4xSATA";1.950;"90MB1CR0-M0EAY0";"Componentes";"ASUS"
"46140316";0;875.04;"731304432449";;"APC Rack ATS 230V 16A C20 in 8-C13 1-C19 out";5.490;"AP4423A";"Servidor, Armazenamento e UPS";"APC"
"46140612";11;164.49;"4711081912392";;"ASUS TUF GAMING B650M-PLUS AM5 DDR5 mATX MB";1.547;"90MB1BG0-M0EAY0";"Componentes";"ASUS"
"46141682";0;42.81;"619659197131";;"SANDISK Ultra 3D SATA 2.5inch SSD 500GB";0.062;"SDSSDH3-500G-G26";;"SANDISK"
"46141683";0;63.92;"619659196394";;"SANDISK Ultra 3D SATA 2.5inch SSD 1TB";0.060;"SDSSDH3-1T00-G26";;"SANDISK"
"46141775";31;34.75;"4897098683378";;"TP-LINK 4G LTE Mobile Wi-Fi M7010 EU MiFi ASR1802SL+ASRPM802+ASRRF859C+RTL8192ES REV1.30.0 00002";0.050;"M7010";"Rede e Casa Inteligente";"TP-LINK"
